Datum,Workout-Name,Dauer,Name der Übung,Reihenfolge festlegen,Gewicht,Wiederh.,Entfernung,Sekunden,Notizen,Workout-Notizen,RPE
2019-03-06 16:00:38,"Rücken",1h 2min,"Bicep Curl (Machine)",2,17.5,8,0,0,,,
2019-03-06 16:00:38,"Rücken",1h 2min,"Bicep Curl (Machine)",3,15.0,10,0,0,,,
2019-03-06 16:00:38,"Rücken",1h 2min,"Pull Up",1,0.0,10,0,0,"",,
2019-03-07 20:57:37,"Brust",48min,"Bench Press (Barbell)",1,35.0,10,0,0,"","",
2019-03-07 20:57:37,"Brust",48min,"Bench Press (Barbell)",2,55.0,10,0,0,,,
2019-03-07 20:57:37,"Brust",48min,"Bench Press (Barbell)",3,55.0,7,0,0,,,
2019-03-07 20:57:37,"Brust",48min,"Bench Press (Barbell)",4,50.0,5,0,0,,,
2019-03-07 20:57:37,"Brust",48min,"Incline Bench Press (Dumbbell)",1,16.0,10,0,0,"",,
2019-03-07 20:57:37,"Brust",48min,"Incline Bench Press (Dumbbell)",2,16.0,10,0,0,,,
2019-03-07 20:57:37,"Brust",48min,"Incline Bench Press (Dumbbell)",3,16.0,8,0,0,,,
2019-03-07 20:57:37,"Brust",48min,"Arnold Press (Dumbbell)",1,7.0,10,0,0,"",,
2019-03-07 20:57:37,"Brust",48min,"Arnold Press (Dumbbell)",2,7.0,10,0,0,,,
2019-03-07 20:57:37,"Brust",48min,"Arnold Press (Dumbbell)",3,7.0,10,0,0,,,
2019-03-07 20:57:37,"Brust",48min,"Lateral Raise (Dumbbell)",1,5.0,10,0,0,"",,
2019-03-07 20:57:37,"Brust",48min,"Lateral Raise (Dumbbell)",2,5.0,10,0,0,,,
2019-03-07 20:57:37,"Brust",48min,"Lateral Raise (Dumbbell)",3,5.0,10,0,0,,,
2019-03-07 20:57:37,"Brust",48min,"Chest Dip",1,0.0,10,0,0,"",,
2019-03-07 20:57:37,"Brust",48min,"Chest Dip",2,0.0,8,0,0,,,
2019-03-07 20:57:37,"Brust",48min,"Chest Dip",3,7.5,8,0,0,,,
2019-03-13 20:09:45,"Rücken",48min,"Pull Up (Assisted)",1,0.0,9,0,0,"","",
2019-03-13 20:09:45,"Rücken",48min,"Pull Up (Assisted)",2,7.5,10,0,0,,,
2019-03-13 20:09:45,"Rücken",48min,"Pull Up (Assisted)",3,7.5,10,0,0,,,
2019-03-13 20:09:45,"Rücken",48min,"Bent Over One Arm Row (Dumbbell)",1,20.0,10,0,0,"",,
2019-03-13 20:09:45,"Rücken",48min,"Bent Over One Arm Row (Dumbbell)",2,20.0,10,0,0,,,
2019-03-13 20:09:45,"Rücken",48min,"Bent Over One Arm Row (Dumbbell)",3,18.0,10,0,0,,,
2019-03-13 20:09:45,"Rücken",48min,"Bicep Curl (Dumbbell)",1,10.0,10,0,0,"",,
2019-03-13 20:09:45,"Rücken",48min,"Bicep Curl (Dumbbell)",2,10.0,10,0,0,,,
2019-03-13 20:09:45,"Rücken",48min,"Bicep Curl (Dumbbell)",3,10.0,10,0,0,,,
2019-03-13 20:09:45,"Rücken",48min,"Seated Wide-Grip Row (Cable)",1,50.0,10,0,0,"",,
2019-03-13 20:09:45,"Rücken",48min,"Seated Wide-Grip Row (Cable)",2,50.0,10,0,0,,,
2019-03-13 20:09:45,"Rücken",48min,"Seated Wide-Grip Row (Cable)",3,45.0,10,0,0,,,
2019-03-13 20:09:45,"Rücken",48min,"Bicep Curl (Machine)",1,17.5,10,0,0,"",,
2019-03-13 20:09:45,"Rücken",48min,"Bicep Curl (Machine)",2,17.5,10,0,0,,,
2019-03-13 20:09:45,"Rücken",48min,"Bicep Curl (Machine)",3,15.0,10,0,0,,,
2019-03-15 12:55:03,"Brust",56min,"Bench Press (Barbell)",1,35.0,10,0,0,"","",
2019-03-15 12:55:03,"Brust",56min,"Bench Press (Barbell)",2,55.0,10,0,0,,,
2019-03-15 12:55:03,"Brust",56min,"Bench Press (Barbell)",3,50.0,10,0,0,,,
2019-03-15 12:55:03,"Brust",56min,"Bench Press (Barbell)",4,50.0,10,0,0,,,
2019-03-15 12:55:03,"Brust",56min,"Incline Bench Press (Dumbbell)",1,16.0,8,0,0,"",,
2019-03-15 12:55:03,"Brust",56min,"Incline Bench Press (Dumbbell)",2,14.0,10,0,0,,,
2019-03-15 12:55:03,"Brust",56min,"Incline Bench Press (Dumbbell)",3,14.0,10,0,0,,,
2019-03-15 12:55:03,"Brust",56min,"Chest Dip",1,0.0,10,0,0,"",,
2019-03-15 12:55:03,"Brust",56min,"Chest Dip",2,0.0,10,0,0,,,
2019-03-15 12:55:03,"Brust",56min,"Chest Dip",3,0.0,7,0,0,,,
2019-03-15 12:55:03,"Brust",56min,"Trizepsdrücken (Kabelzug)",1,15.0,10,0,0,"",,
2019-03-15 12:55:03,"Brust",56min,"Trizepsdrücken (Kabelzug)",2,15.0,10,0,0,,,
2019-03-15 12:55:03,"Brust",56min,"Trizepsdrücken (Kabelzug)",3,15.0,10,0,0,,,
2019-03-15 12:55:03,"Brust",56min,"Arnold Press (Dumbbell)",1,7.0,10,0,0,"",,
2019-03-15 12:55:03,"Brust",56min,"Arnold Press (Dumbbell)",2,7.0,10,0,0,,,
2019-03-15 12:55:03,"Brust",56min,"Arnold Press (Dumbbell)",3,7.0,10,0,0,,,
2019-03-15 12:55:03,"Brust",56min,"Lateral Raise (Dumbbell)",1,5.0,10,0,0,"",,
2019-03-15 12:55:03,"Brust",56min,"Lateral Raise (Dumbbell)",2,5.0,10,0,0,,,
2019-03-15 12:55:03,"Brust",56min,"Lateral Raise (Dumbbell)",3,5.0,10,0,0,,,
2019-03-20 20:03:42,"Beine",1h,"Leg Press",1,80.0,10,0,0,"","",
2019-03-20 20:03:42,"Beine",1h,"Leg Press",2,110.0,10,0,0,,,
2019-03-20 20:03:42,"Beine",1h,"Leg Press",3,110.0,10,0,0,,,
2019-03-20 20:03:42,"Beine",1h,"Leg Press",4,110.0,10,0,0,,,
2019-03-20 20:03:42,"Beine",1h,"Leg Extension (Machine)",1,67.5,10,0,0,"",,
2019-03-20 20:03:42,"Beine",1h,"Leg Extension (Machine)",2,67.5,10,0,0,,,
2019-03-20 20:03:42,"Beine",1h,"Leg Extension (Machine)",3,67.5,10,0,0,,,
2019-03-20 20:03:42,"Beine",1h,"Crunch",1,0.0,10,0,0,"",,
2019-03-20 20:03:42,"Beine",1h,"Crunch",2,0.0,10,0,0,,,
2019-03-20 20:03:42,"Beine",1h,"Crunch",3,0.0,10,0,0,,,
2019-03-20 20:03:42,"Beine",1h,"AbCoaster",1,0,10,0,0,"",,
2019-03-20 20:03:42,"Beine",1h,"AbCoaster",2,0,10,0,0,,,
2019-03-20 20:03:42,"Beine",1h,"AbCoaster",3,0,10,0,0,,,
2019-03-20 20:03:42,"Beine",1h,"Side Bend (Dumbbell)",1,14.0,10,0,0,"",,
2019-03-20 20:03:42,"Beine",1h,"Side Bend (Dumbbell)",2,14.0,10,0,0,,,
2019-03-20 20:03:42,"Beine",1h,"Side Bend (Dumbbell)",3,14.0,10,0,0,,,
2019-03-20 20:03:42,"Beine",1h,"Standing Calf Raise (Machine)",1,140.0,10,0,0,"",,
2019-03-20 20:03:42,"Beine",1h,"Standing Calf Raise (Machine)",2,140.0,10,0,0,,,
2019-03-20 20:03:42,"Beine",1h,"Standing Calf Raise (Machine)",3,140.0,10,0,0,,,
2019-04-28 17:16:27,"Brust",58min,"Bench Press (Barbell)",1,40.0,10,0,0,"","",
2019-04-28 17:16:27,"Brust",58min,"Bench Press (Barbell)",2,45.0,10,0,0,,,
2019-04-28 17:16:27,"Brust",58min,"Bench Press (Barbell)",3,45.0,10,0,0,,,
2019-04-28 17:16:27,"Brust",58min,"Incline Bench Press (Dumbbell)",1,12.0,10,0,0,"",,
2019-04-28 17:16:27,"Brust",58min,"Incline Bench Press (Dumbbell)",2,12.0,10,0,0,,,
2019-04-28 17:16:27,"Brust",58min,"Incline Bench Press (Dumbbell)",3,12.0,10,0,0,,,
2019-04-28 17:16:27,"Brust",58min,"Chest Dip",1,0.0,10,0,0,"",,
2019-04-28 17:16:27,"Brust",58min,"Chest Dip",2,0.0,10,0,0,,,
2019-04-28 17:16:27,"Brust",58min,"Chest Dip",3,0.0,10,0,0,,,
2019-04-28 17:16:27,"Brust",58min,"Trizepsdrücken (Kabelzug)",1,15.0,10,0,0,"",,
2019-04-28 17:16:27,"Brust",58min,"Trizepsdrücken (Kabelzug)",2,15.0,10,0,0,,,
2019-04-28 17:16:27,"Brust",58min,"Trizepsdrücken (Kabelzug)",3,15.0,10,0,0,,,
2019-04-28 17:16:27,"Brust",58min,"Arnold Press (Dumbbell)",1,7.0,10,0,0,"",,
2019-04-28 17:16:27,"Brust",58min,"Arnold Press (Dumbbell)",2,7.0,10,0,0,,,
2019-04-28 17:16:27,"Brust",58min,"Arnold Press (Dumbbell)",3,7.0,10,0,0,,,
2019-04-28 17:16:27,"Brust",58min,"Lateral Raise (Dumbbell)",1,4.0,10,0,0,"",,
2019-04-28 17:16:27,"Brust",58min,"Lateral Raise (Dumbbell)",2,4.0,10,0,0,,,
2019-04-28 17:16:27,"Brust",58min,"Lateral Raise (Dumbbell)",3,4.0,10,0,0,,,
2019-05-13 20:45:32,"Brust",56min,"Bench Press (Barbell)",1,40.0,10,0,0,"","",
2019-05-13 20:45:32,"Brust",56min,"Bench Press (Barbell)",2,50.0,10,0,0,,,
2019-05-13 20:45:32,"Brust",56min,"Bench Press (Barbell)",3,50.0,10,0,0,,,
2019-05-13 20:45:32,"Brust",56min,"Incline Bench Press (Dumbbell)",1,10.0,10,0,0,"",,
2019-05-13 20:45:32,"Brust",56min,"Incline Bench Press (Dumbbell)",2,10.0,10,0,0,,,
2019-05-13 20:45:32,"Brust",56min,"Incline Bench Press (Dumbbell)",3,10.0,10,0,0,,,
2019-05-13 20:45:32,"Brust",56min,"Trizepsdrücken (Kabelzug)",1,15.0,10,0,0,"",,
2019-05-13 20:45:32,"Brust",56min,"Trizepsdrücken (Kabelzug)",2,15.0,10,0,0,,,
2019-05-13 20:45:32,"Brust",56min,"Trizepsdrücken (Kabelzug)",3,15.0,10,0,0,,,
2019-05-13 20:45:32,"Brust",56min,"Arnold Press (Dumbbell)",1,6.0,10,0,0,"",,
2019-05-13 20:45:32,"Brust",56min,"Arnold Press (Dumbbell)",2,6.0,10,0,0,,,
2019-05-13 20:45:32,"Brust",56min,"Arnold Press (Dumbbell)",3,6.0,10,0,0,,,
2019-05-13 20:45:32,"Brust",56min,"Lateral Raise (Dumbbell)",1,4.0,10,0,0,"",,
2019-05-13 20:45:32,"Brust",56min,"Lateral Raise (Dumbbell)",2,4.0,10,0,0,,,
2019-05-13 20:45:32,"Brust",56min,"Lateral Raise (Dumbbell)",3,4.0,10,0,0,,,
2019-05-13 20:45:32,"Brust",56min,"Pull Up",1,0.0,5,0,0,"",,
2019-08-14 11:20:00,"Brust",1h 1min,"Incline Bench Press (Dumbbell)",1,8.0,10,0,0,"","",
2019-08-14 11:20:00,"Brust",1h 1min,"Incline Bench Press (Dumbbell)",2,8.0,10,0,0,,,
2019-08-14 11:20:00,"Brust",1h 1min,"Incline Bench Press (Dumbbell)",3,8.0,10,0,0,,,
2019-08-14 11:20:00,"Brust",1h 1min,"Chest Dip",1,0.0,10,0,0,"",,
2019-08-14 11:20:00,"Brust",1h 1min,"Chest Dip",2,0.0,10,0,0,,,
2019-08-14 11:20:00,"Brust",1h 1min,"Chest Dip",3,0.0,10,0,0,,,
2019-08-14 11:20:00,"Brust",1h 1min,"Trizepsdrücken (Kabelzug)",1,25.0,10,0,0,"",,
2019-08-14 11:20:00,"Brust",1h 1min,"Trizepsdrücken (Kabelzug)",2,25.0,10,0,0,,,
2019-08-14 11:20:00,"Brust",1h 1min,"Trizepsdrücken (Kabelzug)",3,25.0,10,0,0,,,
2019-08-14 11:20:00,"Brust",1h 1min,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2019-08-14 11:20:00,"Brust",1h 1min,"Bench Press (Barbell)",2,40.0,10,0,0,,,
2019-08-14 11:20:00,"Brust",1h 1min,"Bench Press (Barbell)",3,40.0,8,0,0,,,
2019-08-14 11:20:00,"Brust",1h 1min,"Bench Press (Barbell)",4,40.0,5,0,0,,,
2019-08-14 11:20:00,"Brust",1h 1min,"Arnold Press (Dumbbell)",1,6.0,10,0,0,"",,
2019-08-14 11:20:00,"Brust",1h 1min,"Arnold Press (Dumbbell)",2,5.0,10,0,0,,,
2019-08-14 11:20:00,"Brust",1h 1min,"Arnold Press (Dumbbell)",3,5.0,10,0,0,,,
2019-08-14 11:20:00,"Brust",1h 1min,"Lateral Raise (Dumbbell)",1,4.0,10,0,0,"",,
2019-08-14 11:20:00,"Brust",1h 1min,"Lateral Raise (Dumbbell)",2,4.0,10,0,0,,,
2019-08-14 11:20:00,"Brust",1h 1min,"Lateral Raise (Dumbbell)",3,4.0,10,0,0,,,
2019-08-14 11:20:00,"Brust",1h 1min,"Pull Up",1,0.0,5,0,0,"",,
2019-08-14 11:20:00,"Brust",1h 1min,"Pull Up",2,0.0,5,0,0,,,
2019-08-28 11:55:52,"Brust",1h 20min,"Incline Bench Press (Dumbbell)",1,14.0,10,0,0,"","",
2019-08-28 11:55:52,"Brust",1h 20min,"Incline Bench Press (Dumbbell)",2,14.0,10,0,0,,,
2019-08-28 11:55:52,"Brust",1h 20min,"Incline Bench Press (Dumbbell)",3,14.0,10,0,0,,,
2019-08-28 11:55:52,"Brust",1h 20min,"Bicep Curl (Dumbbell)",1,10.0,10,0,0,"",,
2019-08-28 11:55:52,"Brust",1h 20min,"Bicep Curl (Dumbbell)",2,10.0,10,0,0,,,
2019-08-28 11:55:52,"Brust",1h 20min,"Bicep Curl (Dumbbell)",3,10.0,10,0,0,,,
2019-08-28 11:55:52,"Brust",1h 20min,"Lateral Raise (Dumbbell)",1,5.0,10,0,0,"",,
2019-08-28 11:55:52,"Brust",1h 20min,"Lateral Raise (Dumbbell)",2,5.0,10,0,0,,,
2019-08-28 11:55:52,"Brust",1h 20min,"Lateral Raise (Dumbbell)",3,5.0,10,0,0,,,
2019-08-28 11:55:52,"Brust",1h 20min,"Chest Dip",1,0.0,10,0,0,"",,
2019-08-28 11:55:52,"Brust",1h 20min,"Chest Dip",2,0.0,10,0,0,,,
2019-08-28 11:55:52,"Brust",1h 20min,"Arnold Press (Dumbbell)",1,6.0,10,0,0,"",,
2019-08-28 11:55:52,"Brust",1h 20min,"Arnold Press (Dumbbell)",2,5.0,10,0,0,,,
2019-08-28 11:55:52,"Brust",1h 20min,"Arnold Press (Dumbbell)",3,5.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Squat (Barbell)",1,30.0,10,0,0,"","",
2019-08-30 15:50:00,"Beine",1h 33min,"Squat (Barbell)",2,60.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Squat (Barbell)",3,60.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Squat (Barbell)",4,60.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Leg Extension (Machine)",1,60.0,10,0,0,"Satz 1-3: Beidbeinig\nSatz 4-6: Einbeinig \n ",,
2019-08-30 15:50:00,"Beine",1h 33min,"Leg Extension (Machine)",2,60.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Leg Extension (Machine)",3,60.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Leg Extension (Machine)",4,30.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Leg Extension (Machine)",5,30.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Leg Extension (Machine)",6,30.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Leg Press",1,85.0,10,0,0,"",,
2019-08-30 15:50:00,"Beine",1h 33min,"Leg Press",2,101.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Leg Press",3,101.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Leg Press",4,101.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Sprossenwand-Streckung",1,0,12,0,0,"",,
2019-08-30 15:50:00,"Beine",1h 33min,"Sprossenwand-Streckung",2,0,12,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Sprossenwand-Streckung",3,0,12,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Crunch",1,0.0,10,0,0,"",,
2019-08-30 15:50:00,"Beine",1h 33min,"Crunch",2,0.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Crunch",3,0.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Side Bend (Dumbbell)",1,12.0,10,0,0,"",,
2019-08-30 15:50:00,"Beine",1h 33min,"Side Bend (Dumbbell)",2,12.0,10,0,0,,,
2019-08-30 15:50:00,"Beine",1h 33min,"Side Bend (Dumbbell)",3,12.0,10,0,0,,,
2019-09-03 15:58:12,"Brust",1h 17min,"Incline Bench Press (Dumbbell)",1,16.0,10,0,0,"","",
2019-09-03 15:58:12,"Brust",1h 17min,"Incline Bench Press (Dumbbell)",2,16.0,10,0,0,,,
2019-09-03 15:58:12,"Brust",1h 17min,"Incline Bench Press (Dumbbell)",3,16.0,10,0,0,,,
2019-09-03 15:58:12,"Brust",1h 17min,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2019-09-03 15:58:12,"Brust",1h 17min,"Bench Press (Barbell)",2,40.0,10,0,0,,,
2019-09-03 15:58:12,"Brust",1h 17min,"Bench Press (Barbell)",3,40.0,10,0,0,,,
2019-09-03 15:58:12,"Brust",1h 17min,"Bench Press (Barbell)",4,40.0,10,0,0,,,
2019-09-03 15:58:12,"Brust",1h 17min,"Push Up",1,0.0,11,0,0,"Diamond-Griff",,
2019-09-03 15:58:12,"Brust",1h 17min,"Push Up",2,0.0,11,0,0,,,
2019-09-03 15:58:12,"Brust",1h 17min,"Push Up",3,0.0,10,0,0,,,
2019-09-03 15:58:12,"Brust",1h 17min,"Chest Dip",1,0.0,10,0,0,"",,
2019-09-03 15:58:12,"Brust",1h 17min,"Chest Dip",2,0.0,10,0,0,,,
2019-09-03 15:58:12,"Brust",1h 17min,"Chest Dip",3,0.0,8,0,0,,,
2019-09-03 15:58:12,"Brust",1h 17min,"Arnold Press (Dumbbell)",1,6.0,10,0,0,"",,
2019-09-03 15:58:12,"Brust",1h 17min,"Arnold Press (Dumbbell)",2,6.0,10,0,0,,,
2019-09-03 15:58:12,"Brust",1h 17min,"Arnold Press (Dumbbell)",3,6.0,10,0,0,,,
2019-09-03 15:58:12,"Brust",1h 17min,"Lateral Raise (Dumbbell)",1,5.0,10,0,0,"",,
2019-09-03 15:58:12,"Brust",1h 17min,"Lateral Raise (Dumbbell)",2,5.0,10,0,0,,,
2019-09-03 15:58:12,"Brust",1h 17min,"Lateral Raise (Dumbbell)",3,5.0,10,0,0,,,
2019-09-03 15:58:12,"Brust",1h 17min,"Pull Up",1,0.0,5,0,0,"",,
2019-09-06 10:31:44,"Beine",57min,"Squat (Barbell)",1,20.0,10,0,0,"","",
2019-09-06 10:31:44,"Beine",57min,"Squat (Barbell)",2,60.0,10,0,0,,,
2019-09-06 10:31:44,"Beine",57min,"Squat (Barbell)",3,60.0,10,0,0,,,
2019-09-06 10:31:44,"Beine",57min,"Squat (Barbell)",4,60.0,10,0,0,,,
2019-09-06 10:31:44,"Beine",57min,"Leg Press",1,109.0,10,0,0,"",,
2019-09-06 10:31:44,"Beine",57min,"Leg Press",2,109.0,10,0,0,,,
2019-09-06 10:31:44,"Beine",57min,"Leg Press",3,109.0,10,0,0,,,
2019-09-06 10:31:44,"Beine",57min,"Leg Extension (Machine)",1,65.0,10,0,0,"",,
2019-09-06 10:31:44,"Beine",57min,"Leg Extension (Machine)",2,65.0,10,0,0,,,
2019-09-06 10:31:44,"Beine",57min,"Leg Extension (Machine)",3,65.0,10,0,0,,,
2019-09-06 10:31:44,"Beine",57min,"Leg Extension (Machine)",4,35.0,10,0,0,,,
2019-09-06 10:31:44,"Beine",57min,"Leg Extension (Machine)",5,35.0,10,0,0,,,
2019-09-06 10:31:44,"Beine",57min,"Leg Extension (Machine)",6,35.0,10,0,0,,,
2019-09-06 10:31:44,"Beine",57min,"Nordic Hamstrings",1,0,6,0,0,"",,
2019-09-06 10:31:44,"Beine",57min,"Nordic Hamstrings",2,0,6,0,0,,,
2019-09-06 10:31:44,"Beine",57min,"Standwaage",1,10.0,10,0,0,"",,
2019-09-06 10:31:44,"Beine",57min,"Sprossenwand-Streckung",1,0,10,0,0,"",,
2019-09-06 10:31:44,"Beine",57min,"Sprossenwand-Streckung",2,0,10,0,0,,,
2019-09-06 10:31:44,"Beine",57min,"Sprossenwand-Streckung",3,0,10,0,0,,,
2019-09-06 10:31:44,"Beine",57min,"Crunch",1,0.0,10,0,0,"",,
2019-09-06 10:31:44,"Beine",57min,"Crunch",2,0.0,10,0,0,,,
2019-09-06 10:31:44,"Beine",57min,"Crunch",3,0.0,10,0,0,,,
2019-09-07 11:39:14,"Brust",58min,"Bench Press (Barbell)",1,30.0,10,0,0,"","",
2019-09-07 11:39:14,"Brust",58min,"Bench Press (Barbell)",2,50.0,10,0,0,,,
2019-09-07 11:39:14,"Brust",58min,"Bench Press (Barbell)",3,50.0,10,0,0,,,
2019-09-07 11:39:14,"Brust",58min,"Bench Press (Barbell)",4,50.0,10,0,0,,,
2019-09-07 11:39:14,"Brust",58min,"Bench Press (Barbell)",5,50.0,10,0,0,,,
2019-09-07 11:39:14,"Brust",58min,"Back Extension",1,5.0,10,0,0,"",,
2019-09-07 11:39:14,"Brust",58min,"Back Extension",2,5.0,10,0,0,,,
2019-09-07 11:39:14,"Brust",58min,"Back Extension",3,5.0,10,0,0,,,
2019-09-07 11:39:14,"Brust",58min,"Pull Up",1,0.0,10,0,0,"",,
2019-09-07 11:39:14,"Brust",58min,"Pull Up",2,0.0,10,0,0,,,
2019-09-07 11:39:14,"Brust",58min,"Pull Up",3,0.0,10,0,0,,,
2019-09-07 11:39:14,"Brust",58min,"Knee Raise (Captain's Chair)",1,0.0,10,0,0,"",,
2019-09-07 11:39:14,"Brust",58min,"Knee Raise (Captain's Chair)",2,0.0,10,0,0,,,
2019-09-07 11:39:14,"Brust",58min,"Knee Raise (Captain's Chair)",3,0.0,10,0,0,,,
2019-09-07 11:39:14,"Brust",58min,"Incline Bench Press (Dumbbell)",1,16.0,10,0,0,"",,
2019-09-07 11:39:14,"Brust",58min,"Incline Bench Press (Dumbbell)",2,16.0,10,0,0,,,
2019-09-07 11:39:14,"Brust",58min,"Chest Dip",1,0.0,10,0,0,"",,
2019-09-07 11:39:14,"Brust",58min,"Chest Dip",2,0.0,8,0,0,,,
2019-09-12 15:25:55,"Rücken",1h 5min,"Bent Over One Arm Row (Dumbbell)",1,14.0,10,0,0,"","",
2019-09-12 15:25:55,"Rücken",1h 5min,"Bent Over One Arm Row (Dumbbell)",2,18.0,10,0,0,,,
2019-09-12 15:25:55,"Rücken",1h 5min,"Bent Over One Arm Row (Dumbbell)",3,18.0,10,0,0,,,
2019-09-12 15:25:55,"Rücken",1h 5min,"Bent Over One Arm Row (Dumbbell)",4,18.0,10,0,0,,,
2019-09-12 15:25:55,"Rücken",1h 5min,"Bicep Curl (Dumbbell)",1,12.0,10,0,0,"",,
2019-09-12 15:25:55,"Rücken",1h 5min,"Bicep Curl (Dumbbell)",2,12.0,10,0,0,,,
2019-09-12 15:25:55,"Rücken",1h 5min,"Bicep Curl (Dumbbell)",3,12.0,10,0,0,,,
2019-09-12 15:25:55,"Rücken",1h 5min,"Back Extension",1,5.0,10,0,0,"",,
2019-09-12 15:25:55,"Rücken",1h 5min,"Back Extension",2,10.0,10,0,0,,,
2019-09-12 15:25:55,"Rücken",1h 5min,"Back Extension",3,10.0,10,0,0,,,
2019-09-12 15:25:55,"Rücken",1h 5min,"Pull Up (Assisted)",1,0.0,10,0,0,"",,
2019-09-12 15:25:55,"Rücken",1h 5min,"Pull Up (Assisted)",2,0.0,10,0,0,,,
2019-09-12 15:25:55,"Rücken",1h 5min,"Pull Up (Assisted)",3,0.0,8,0,0,,,
2019-09-12 15:25:55,"Rücken",1h 5min,"Standwaage",1,10.0,10,0,0,"",,
2019-09-12 15:25:55,"Rücken",1h 5min,"Standwaage",2,10.0,10,0,0,,,
2019-09-12 15:25:55,"Rücken",1h 5min,"Nordic Hamstrings",1,0,6,0,0,"",,
2019-09-12 15:25:55,"Rücken",1h 5min,"Nordic Hamstrings",2,0,6,0,0,,,
2019-11-13 14:29:00,"Rücken",1h,"Push Up",1,0.0,30,0,0,"Bring Sally Up Challenge: ✅","",
2019-11-13 14:29:00,"Rücken",1h,"Knee Raise (Captain's Chair)",1,0.0,10,0,0,"",,
2019-11-13 14:29:00,"Rücken",1h,"Knee Raise (Captain's Chair)",2,0.0,10,0,0,,,
2019-11-13 14:29:00,"Rücken",1h,"Knee Raise (Captain's Chair)",3,0.0,10,0,0,,,
2019-11-13 14:29:00,"Rücken",1h,"Bicep Curl (Dumbbell)",1,10.0,10,0,0,"",,
2019-11-13 14:29:00,"Rücken",1h,"Bicep Curl (Dumbbell)",2,10.0,10,0,0,,,
2019-11-13 14:29:00,"Rücken",1h,"Bicep Curl (Dumbbell)",3,10.0,10,0,0,,,
2019-11-13 14:29:00,"Rücken",1h,"Bench Press (Barbell)",1,45.0,10,0,0,"",,
2019-11-13 14:29:00,"Rücken",1h,"Bench Press (Barbell)",2,35.0,10,0,0,,,
2019-11-13 14:29:00,"Rücken",1h,"Bench Press (Barbell)",3,35.0,10,0,0,,,
2019-11-13 14:29:00,"Rücken",1h,"Pull Up (Assisted)",1,10.0,10,0,0,"",,
2019-11-13 14:29:00,"Rücken",1h,"Pull Up (Assisted)",2,20.0,10,0,0,,,
2019-11-13 14:29:00,"Rücken",1h,"Pull Up (Assisted)",3,20.0,10,0,0,,,
2019-11-13 14:29:00,"Rücken",1h,"Torso Rotation (Machine)",1,40.0,10,0,0,"",,
2019-11-13 14:29:00,"Rücken",1h,"Torso Rotation (Machine)",2,40.0,10,0,0,,,
2019-11-20 16:30:40,"Rücken",52min,"Bent Over One Arm Row (Dumbbell)",1,14.0,10,0,0,"","",
2019-11-20 16:30:40,"Rücken",52min,"Bent Over One Arm Row (Dumbbell)",2,14.0,10,0,0,,,
2019-11-20 16:30:40,"Rücken",52min,"Bent Over One Arm Row (Dumbbell)",3,14.0,10,0,0,,,
2019-11-20 16:30:40,"Rücken",52min,"Bent Over One Arm Row (Dumbbell)",4,14.0,10,0,0,,,
2019-11-20 16:30:40,"Rücken",52min,"Bicep Curl (Dumbbell)",1,12.0,10,0,0,"",,
2019-11-20 16:30:40,"Rücken",52min,"Bicep Curl (Dumbbell)",2,12.0,10,0,0,,,
2019-11-20 16:30:40,"Rücken",52min,"Bicep Curl (Dumbbell)",3,12.0,10,0,0,,,
2019-11-20 16:30:40,"Rücken",52min,"Back Extension",1,10.0,10,0,0,"",,
2019-11-20 16:30:40,"Rücken",52min,"Back Extension",2,10.0,10,0,0,,,
2019-11-20 16:30:40,"Rücken",52min,"Back Extension",3,10.0,10,0,0,,,
2019-11-20 16:30:40,"Rücken",52min,"Pull Up (Assisted)",1,10.0,10,0,0,"",,
2019-11-20 16:30:40,"Rücken",52min,"Pull Up (Assisted)",2,10.0,10,0,0,,,
2019-11-20 16:30:40,"Rücken",52min,"Pull Up (Assisted)",3,10.0,10,0,0,,,
2019-11-20 16:30:40,"Rücken",52min,"Flat Leg Raise",1,0,10,0,0,"",,
2019-11-20 16:30:40,"Rücken",52min,"Flat Leg Raise",2,0,10,0,0,,,
